   2.98500010000000e-02   0.00000000000000e+00   2.18000006700000e+00   0.00000000000000e+00   4.58000004000000e-01   6.42999982800000e+00   5.87000007600000e+01   6.06220006900000e+00   3.00000000000000e+00   2.22000000000000e+02   1.87000007600000e+01   3.94119995100000e+02   5.21000003800000e+00   2.87000007600000e+01
   3.15329999000000e-01   0.00000000000000e+00   6.19999980900000e+00   0.00000000000000e+00   5.04000008000000e-01   8.26599979400000e+00   7.83000030500000e+01   2.89439988100000e+00   8.00000000000000e+00   3.07000000000000e+02   1.73999996200000e+01   3.85049987800000e+02   4.13999986600000e+00   4.47999992400000e+01
   3.68939996000000e-01   2.20000000000000e+01   5.86000013400000e+00   0.00000000000000e+00   4.30999994000000e-01   8.25899982500000e+00   8.39999961900000e+00   8.90670013400000e+00   7.00000000000000e+00   3.30000000000000e+02   1.91000003800000e+01   3.96899993900000e+02   3.53999996200000e+00   4.27999992400000e+01
   1.22040004000000e-01   0.00000000000000e+00   2.89000010500000e+00   0.00000000000000e+00   4.44999993000000e-01   6.62500000000000e+00   5.77999992400000e+01   3.49519991900000e+00   2.00000000000000e+00   2.76000000000000e+02   1.80000000000000e+01   3.57980011000000e+02   6.65000009500000e+00   2.83999996200000e+01
   2.53560007000000e-01   0.00000000000000e+00   9.89999961900000e+00   0.00000000000000e+00   5.44000030000000e-01   5.70499992400000e+00   7.76999969500000e+01   3.94499993300000e+00   4.00000000000000e+00   3.04000000000000e+02   1.83999996200000e+01   3.96420013400000e+02   1.15000000000000e+01   1.62000007600000e+01
   3.69694995900000e+00   0.00000000000000e+00   1.81000003800000e+01   0.00000000000000e+00   7.17999995000000e-01   4.96299982100000e+00   9.14000015300000e+01   1.75230002400000e+00   2.40000000000000e+01   6.66000000000000e+02   2.02000007600000e+01   3.16029998800000e+02   1.40000000000000e+01   2.18999996200000e+01
   2.00900010000000e-02   9.50000000000000e+01   2.68000006700000e+00   0.00000000000000e+00   4.16099995000000e-01   8.03400039700000e+00   3.18999996200000e+01   5.11800003100000e+00   4.00000000000000e+00   2.24000000000000e+02   1.46999998100000e+01   3.90549987800000e+02   2.88000011400000e+00   5.00000000000000e+01
   5.66000010000000e-02   0.00000000000000e+00   3.41000008600000e+00   0.00000000000000e+00   4.88999993000000e-01   7.00699996900000e+00   8.63000030500000e+01   3.42170000100000e+00   2.00000000000000e+00   2.70000000000000e+02   1.77999992400000e+01   3.96899993900000e+02   5.50000000000000e+00   2.36000003800000e+01
   2.98189998000000e-01   0.00000000000000e+00   6.19999980900000e+00   0.00000000000000e+00   5.04000008000000e-01   7.68599987000000e+00   1.70000000000000e+01   3.37509989700000e+00   8.00000000000000e+00   3.07000000000000e+02   1.73999996200000e+01   3.77510009800000e+02   3.92000007600000e+00   4.67000007600000e+01
   7.15100020000000e-02   0.00000000000000e+00   4.48999977100000e+00   0.00000000000000e+00   4.49000001000000e-01   6.12099981300000e+00   5.67999992400000e+01   3.74760007900000e+00   3.00000000000000e+00   2.47000000000000e+02   1.85000000000000e+01   3.95149993900000e+02   8.43999958000000e+00   2.22000007600000e+01
   1.48660004000000e-01   0.00000000000000e+00   8.56000042000000e+00   0.00000000000000e+00   5.19999981000000e-01   6.72700023700000e+00   7.99000015300000e+01   2.77780008300000e+00   5.00000000000000e+00   3.84000000000000e+02   2.08999996200000e+01   3.94760009800000e+02   9.42000007600000e+00   2.75000000000000e+01
   1.44759998000000e-01   0.00000000000000e+00   1.00100002300000e+01   0.00000000000000e+00   5.46999991000000e-01   5.73099994700000e+00   6.51999969500000e+01   2.75920009600000e+00   6.00000000000000e+00   4.32000000000000e+02   1.77999992400000e+01   3.91500000000000e+02   1.36099996600000e+01   1.92999992400000e+01
   4.75236988100000e+00   0.00000000000000e+00   1.81000003800000e+01   0.00000000000000e+00   7.13000000000000e-01   6.52500009500000e+00   8.65000000000000e+01   2.43580007600000e+00   2.40000000000000e+01   6.66000000000000e+02   2.02000007600000e+01   5.09199981700000e+01   1.81299991600000e+01   1.41000003800000e+01
   6.56650007000000e-01   2.00000000000000e+01   3.97000002900000e+00   0.00000000000000e+00   6.47000015000000e-01   6.84200000800000e+00   1.00000000000000e+02   2.01069998700000e+00   5.00000000000000e+00   2.64000000000000e+02   1.30000000000000e+01   3.91929992700000e+02   6.90000009500000e+00   3.01000003800000e+01
   1.49320006000000e-01   2.50000000000000e+01   5.13000011400000e+00   0.00000000000000e+00   4.53000009000000e-01   5.74100017500000e+00   6.61999969500000e+01   7.22539997100000e+00   8.00000000000000e+00   2.84000000000000e+02   1.97000007600000e+01   3.95109985400000e+02   1.31499996200000e+01   1.87000007600000e+01
   1.31100000000000e-02   9.00000000000000e+01   1.22000002900000e+00   0.00000000000000e+00   4.02999997000000e-01   7.24900007200000e+00   2.18999996200000e+01   8.69659996000000e+00   5.00000000000000e+00   2.26000000000000e+02   1.78999996200000e+01   3.95929992700000e+02   4.80999994300000e+00   3.54000015300000e+01
   1.10270001000000e-01   2.50000000000000e+01   5.13000011400000e+00   0.00000000000000e+00   4.53000009000000e-01   6.45599985100000e+00   6.78000030500000e+01   7.22550010700000e+00   8.00000000000000e+00   2.84000000000000e+02   1.97000007600000e+01   3.96899993900000e+02   6.73000001900000e+00   2.22000007600000e+01
   1.10689998000000e-01   0.00000000000000e+00   1.38900003400000e+01   1.00000000000000e+00   5.50000012000000e-01   5.95100021400000e+00   9.38000030500000e+01   2.88930010800000e+00   5.00000000000000e+00   2.76000000000000e+02   1.63999996200000e+01   3.96899993900000e+02   1.79200000800000e+01   2.15000000000000e+01
   1.46335995200000e+00   0.00000000000000e+00   1.95799999200000e+01   0.00000000000000e+00   6.05000019000000e-01   7.48899984400000e+00   9.08000030500000e+01   1.97090005900000e+00   5.00000000000000e+00   4.03000000000000e+02   1.46999998100000e+01   3.74429992700000e+02   1.73000001900000e+00   5.00000000000000e+01
   2.61689991000000e-01   0.00000000000000e+00   9.89999961900000e+00   0.00000000000000e+00   5.44000030000000e-01   6.02299976300000e+00   9.04000015300000e+01   2.83400011100000e+00   4.00000000000000e+00   3.04000000000000e+02   1.83999996200000e+01   3.96299987800000e+02   1.17200002700000e+01   1.93999996200000e+01
   3.04900000000000e-02   5.50000000000000e+01   3.77999997100000e+00   0.00000000000000e+00   4.83999997000000e-01   6.87400007200000e+00   2.81000003800000e+01   6.46540021900000e+00   5.00000000000000e+00   3.70000000000000e+02   1.76000003800000e+01   3.87970001200000e+02   4.61000013400000e+00   3.12000007600000e+01
   5.18799980000000e-02   0.00000000000000e+00   4.48999977100000e+00   0.00000000000000e+00   4.49000001000000e-01   6.01499986600000e+00   4.50999984700000e+01   4.42719984100000e+00   3.00000000000000e+00   2.47000000000000e+02   1.85000000000000e+01   3.95989990200000e+02   1.28599996600000e+01   2.25000000000000e+01
   3.52329999000000e-01   0.00000000000000e+00   2.18899993900000e+01   0.00000000000000e+00   6.24000013000000e-01   6.45399999600000e+00   9.84000015300000e+01   1.84979999100000e+00   4.00000000000000e+00   4.37000000000000e+02   2.12000007600000e+01   3.94079986600000e+02   1.45900001500000e+01   1.71000003800000e+01
   4.66882991800000e+00   0.00000000000000e+00   1.81000003800000e+01   0.00000000000000e+00   7.13000000000000e-01   5.97599983200000e+00   8.79000015300000e+01   2.58060002300000e+00   2.40000000000000e+01   6.66000000000000e+02   2.02000007600000e+01   1.04799995400000e+01   1.90100002300000e+01   1.26999998100000e+01
   6.64199960000000e-02   0.00000000000000e+00   4.05000019100000e+00   0.00000000000000e+00   5.09999990000000e-01   6.86000013400000e+00   7.44000015300000e+01   2.91529989200000e+00   5.00000000000000e+00   2.96000000000000e+02   1.66000003800000e+01   3.91269989000000e+02   6.92000007600000e+00   2.98999996200000e+01
   3.58090013000000e-01   0.00000000000000e+00   6.19999980900000e+00   1.00000000000000e+00   5.07000029000000e-01   6.95100021400000e+00   8.85000000000000e+01   2.86170005800000e+00   8.00000000000000e+00   3.07000000000000e+02   1.73999996200000e+01   3.91700012200000e+02   9.71000003800000e+00   2.67000007600000e+01
   1.91860005000000e-01   0.00000000000000e+00   7.38000011400000e+00   0.00000000000000e+00   4.93000001000000e-01   6.43100023300000e+00   1.46999998100000e+01   5.41590023000000e+00   5.00000000000000e+00   2.87000000000000e+02   1.96000003800000e+01   3.93679992700000e+02   5.07999992400000e+00   2.46000003800000e+01
   2.33099007600000e+00   0.00000000000000e+00   1.95799999200000e+01   0.00000000000000e+00   8.70999992000000e-01   5.18599987000000e+00   9.38000030500000e+01   1.52960002400000e+00   5.00000000000000e+00   4.03000000000000e+02   1.46999998100000e+01   3.56989990200000e+02   2.83199996900000e+01   1.77999992400000e+01
   2.11239994000000e-01   1.25000000000000e+01   7.86999988600000e+00   0.00000000000000e+00   5.23999989000000e-01   5.63100004200000e+00   1.00000000000000e+02   6.08209991500000e+00   5.00000000000000e+00   3.11000000000000e+02   1.51999998100000e+01   3.86630004900000e+02   2.99300003100000e+01   1.65000000000000e+01
   1.78990006000000e-01   0.00000000000000e+00   9.68999958000000e+00   0.00000000000000e+00   5.84999979000000e-01   5.67000007600000e+00   2.87999992400000e+01   2.79859995800000e+00   6.00000000000000e+00   3.91000000000000e+02   1.92000007600000e+01   3.93290008500000e+02   1.76000003800000e+01   2.31000003800000e+01
   3.67367005300000e+00   0.00000000000000e+00   1.81000003800000e+01   0.00000000000000e+00   5.83000004000000e-01   6.31199979800000e+00   5.19000015300000e+01   3.99169993400000e+00   2.40000000000000e+01   6.66000000000000e+02   2.02000007600000e+01   3.88619995100000e+02   1.05799999200000e+01   2.12000007600000e+01
   8.25259984000000e-01   2.00000000000000e+01   3.97000002900000e+00   0.00000000000000e+00   6.47000015000000e-01   7.32700014100000e+00   9.45000000000000e+01   2.07879996300000e+00   5.00000000000000e+00   2.64000000000000e+02   1.30000000000000e+01   3.93420013400000e+02   1.12500000000000e+01   3.10000000000000e+01
   9.10300020000000e-02   0.00000000000000e+00   2.46000003800000e+00   0.00000000000000e+00   4.88000005000000e-01   7.15500021000000e+00   9.21999969500000e+01   2.70059990900000e+00   3.00000000000000e+00   1.93000000000000e+02   1.77999992400000e+01   3.94119995100000e+02   4.82000017200000e+00   3.79000015300000e+01
   3.47428011900000e+00   0.00000000000000e+00   1.81000003800000e+01   1.00000000000000e+00   7.17999995000000e-01   8.77999973300000e+00   8.29000015300000e+01   1.90470004100000e+00   2.40000000000000e+01   6.66000000000000e+02   2.02000007600000e+01   3.54549987800000e+02   5.28999996200000e+00   2.18999996200000e+01
   3.76618995700000e+01   0.00000000000000e+00   1.81000003800000e+01   0.00000000000000e+00   6.79000020000000e-01   6.20200014100000e+00   7.86999969500000e+01   1.86290001900000e+00   2.40000000000000e+01   6.66000000000000e+02   2.02000007600000e+01   1.88199996900000e+01   1.45200004600000e+01   1.08999996200000e+01
   8.40539992000000e-01   0.00000000000000e+00   8.14000034300000e+00   0.00000000000000e+00   5.37999988000000e-01   5.59899997700000e+00   8.56999969500000e+01   4.45459985700000e+00   4.00000000000000e+00   3.07000000000000e+02   2.10000000000000e+01   3.03420013400000e+02   1.65100002300000e+01   1.38999996200000e+01
   9.59570980100000e+00   0.00000000000000e+00   1.81000003800000e+01   0.00000000000000e+00   6.93000019000000e-01   6.40399980500000e+00   1.00000000000000e+02   1.63900005800000e+00   2.40000000000000e+01   6.66000000000000e+02   2.02000007600000e+01   3.76109985400000e+02   2.03099994700000e+01   1.21000003800000e+01
   3.53700000000000e-02   3.40000000000000e+01   6.09000015300000e+00   0.00000000000000e+00   4.32999998000000e-01   6.59000015300000e+00   4.04000015300000e+01   5.49170017200000e+00   7.00000000000000e+00   3.29000000000000e+02   1.61000003800000e+01   3.95750000000000e+02   9.50000000000000e+00   2.20000000000000e+01
   1.51772003200000e+01   0.00000000000000e+00   1.81000003800000e+01   0.00000000000000e+00   7.40000010000000e-01   6.15199995000000e+00   1.00000000000000e+02   1.91419994800000e+00   2.40000000000000e+01   6.66000000000000e+02   2.02000007600000e+01   9.31999969500000e+00   2.64500007600000e+01   8.69999980900000e+00
   2.49799997000000e-01   0.00000000000000e+00   2.18899993900000e+01   0.00000000000000e+00   6.24000013000000e-01   5.85699987400000e+00   9.81999969500000e+01   1.66859996300000e+00   4.00000000000000e+00   4.37000000000000e+02   2.12000007600000e+01   3.92040008500000e+02   2.13199996900000e+01   1.33000001900000e+01
   4.01099990000000e-02   8.00000000000000e+01   1.51999998100000e+00   0.00000000000000e+00   4.04000014000000e-01   7.28700017900000e+00   3.40999984700000e+01   7.30900001500000e+00   2.00000000000000e+00   3.29000000000000e+02   1.26000003800000e+01   3.96899993900000e+02   4.07999992400000e+00   3.32999992400000e+01
   1.87000000000000e-02   8.50000000000000e+01   4.15000009500000e+00   0.00000000000000e+00   4.28999990000000e-01   6.51599979400000e+00   2.77000007600000e+01   8.53530025500000e+00   4.00000000000000e+00   3.51000000000000e+02   1.78999996200000e+01   3.92429992700000e+02   6.36000013400000e+00   2.31000003800000e+01
   3.03469986000000e-01   0.00000000000000e+00   7.38000011400000e+00   0.00000000000000e+00   4.93000001000000e-01   6.31199979800000e+00   2.88999996200000e+01   5.41590023000000e+00   5.00000000000000e+00   2.87000000000000e+02   1.96000003800000e+01   3.96899993900000e+02   6.15000009500000e+00   2.30000000000000e+01
   3.11299990000000e-02   0.00000000000000e+00   4.38999986600000e+00   0.00000000000000e+00   4.42000002000000e-01   6.01399993900000e+00   4.85000000000000e+01   8.01360034900000e+00   3.00000000000000e+00   3.52000000000000e+02   1.87999992400000e+01   3.85640014600000e+02   1.05299997300000e+01   1.75000000000000e+01
   3.77498006800000e+00   0.00000000000000e+00   1.81000003800000e+01   0.00000000000000e+00   6.54999971000000e-01   5.95200014100000e+00   8.46999969500000e+01   2.87150001500000e+00   2.40000000000000e+01   6.66000000000000e+02   2.02000007600000e+01   2.20100002300000e+01   1.71499996200000e+01   1.90000000000000e+01
   8.30800010000000e-02   0.00000000000000e+00   2.46000003800000e+00   0.00000000000000e+00   4.88000005000000e-01   5.60400009200000e+00   8.98000030500000e+01   2.98790001900000e+00   3.00000000000000e+00   1.93000000000000e+02   1.77999992400000e+01   3.91000000000000e+02   1.39799995400000e+01   2.63999996200000e+01
   1.31170005000000e-01   0.00000000000000e+00   8.56000042000000e+00   0.00000000000000e+00   5.19999981000000e-01   6.12699985500000e+00   8.51999969500000e+01   2.12240004500000e+00   5.00000000000000e+00   3.84000000000000e+02   2.08999996200000e+01   3.87690002400000e+02   1.40900001500000e+01   2.03999996200000e+01
   4.83566999400000e+00   0.00000000000000e+00   1.81000003800000e+01   0.00000000000000e+00   5.83000004000000e-01   5.90500021000000e+00   5.32000007600000e+01   3.15229988100000e+00   2.40000000000000e+01   6.66000000000000e+02   2.02000007600000e+01   3.88220001200000e+02   1.14499998100000e+01   2.06000003800000e+01
   7.50299990000000e-02   3.30000000000000e+01   2.18000006700000e+00   0.00000000000000e+00   4.72000003000000e-01   7.42000007600000e+00   7.19000015300000e+01   3.09920001000000e+00   7.00000000000000e+00   2.22000000000000e+02   1.83999996200000e+01   3.96899993900000e+02   6.46999979000000e+00   3.34000015300000e+01
   2.24380001000000e-01   0.00000000000000e+00   9.68999958000000e+00   0.00000000000000e+00   5.84999979000000e-01   6.02699995000000e+00   7.96999969500000e+01   2.49819994000000e+00   6.00000000000000e+00   3.91000000000000e+02   1.92000007600000e+01   3.96899993900000e+02   1.43299999200000e+01   1.67999992400000e+01
   3.30449998000000e-01   0.00000000000000e+00   6.19999980900000e+00   0.00000000000000e+00   5.07000029000000e-01   6.08599996600000e+00   6.15000000000000e+01   3.65190005300000e+00   8.00000000000000e+00   3.07000000000000e+02   1.73999996200000e+01   3.76750000000000e+02   1.08800001100000e+01   2.40000000000000e+01
   3.69199991000000e-01   0.00000000000000e+00   9.89999961900000e+00   0.00000000000000e+00   5.44000030000000e-01   6.56699991200000e+00   8.73000030500000e+01   3.60229992900000e+00   4.00000000000000e+00   3.04000000000000e+02   1.83999996200000e+01   3.95690002400000e+02   9.27999973300000e+00   2.37999992400000e+01
   9.06500000000000e-02   2.00000000000000e+01   6.96000003800000e+00   1.00000000000000e+00   4.63999987000000e-01   5.92000007600000e+00   6.15000000000000e+01   3.91750001900000e+00   3.00000000000000e+00   2.23000000000000e+02   1.86000003800000e+01   3.91339996300000e+02   1.36499996200000e+01   2.07000007600000e+01
   1.98019996000000e-01   0.00000000000000e+00   1.05900001500000e+01   0.00000000000000e+00   4.88999993000000e-01   6.18200016000000e+00   4.24000015300000e+01   3.94540000000000e+00   4.00000000000000e+00   2.77000000000000e+02   1.86000003800000e+01   3.93630004900000e+02   9.47000026700000e+00   2.50000000000000e+01
   1.15039997000000e-01   0.00000000000000e+00   2.89000010500000e+00   0.00000000000000e+00   4.44999993000000e-01   6.16300010700000e+00   6.95999984700000e+01   3.49519991900000e+00   2.00000000000000e+00   2.76000000000000e+02   1.80000000000000e+01   3.91829986600000e+02   1.13400001500000e+01   2.13999996200000e+01
   1.95390001000000e-01   0.00000000000000e+00   1.08100004200000e+01   0.00000000000000e+00   4.12999988000000e-01   6.24499988600000e+00   6.19999980900000e+00   5.28730011000000e+00   4.00000000000000e+00   3.05000000000000e+02   1.92000007600000e+01   3.77170013400000e+02   7.53999996200000e+00   2.33999996200000e+01
   1.44549996000000e-01   1.25000000000000e+01   7.86999988600000e+00   0.00000000000000e+00   5.23999989000000e-01   6.17199993100000e+00   9.60999984700000e+01   5.95050001100000e+00   5.00000000000000e+00   3.11000000000000e+02   1.51999998100000e+01   3.96899993900000e+02   1.91499996200000e+01   2.71000003800000e+01
   1.96499990000000e-02   8.00000000000000e+01   1.75999999000000e+00   0.00000000000000e+00   3.84999990000000e-01   6.23000001900000e+00   3.15000000000000e+01   9.08920002000000e+00   1.00000000000000e+00   2.41000000000000e+02   1.82000007600000e+01   3.41600006100000e+02   1.29300003100000e+01   2.01000003800000e+01
   4.66599990000000e-02   8.00000000000000e+01   1.51999998100000e+00   0.00000000000000e+00   4.04000014000000e-01   7.10699987400000e+00   3.65999984700000e+01   7.30900001500000e+00   2.00000000000000e+00   3.29000000000000e+02   1.26000003800000e+01   3.54309997600000e+02   8.60999965700000e+00   3.02999992400000e+01
   5.08299990000000e-02   0.00000000000000e+00   5.19000005700000e+00   0.00000000000000e+00   5.14999986000000e-01   6.31599998500000e+00   3.80999984700000e+01   6.45839977300000e+00   5.00000000000000e+00   2.24000000000000e+02   2.02000007600000e+01   3.89709991500000e+02   5.67999982800000e+00   2.22000007600000e+01
   2.24236011500000e+00   0.00000000000000e+00   1.95799999200000e+01   0.00000000000000e+00   6.05000019000000e-01   5.85400009200000e+00   9.18000030500000e+01   2.42199993100000e+00   5.00000000000000e+00   4.03000000000000e+02   1.46999998100000e+01   3.95109985400000e+02   1.16400003400000e+01   2.27000007600000e+01
   2.14917993500000e+00   0.00000000000000e+00   1.95799999200000e+01   0.00000000000000e+00   8.70999992000000e-01   5.70900011100000e+00   9.85000000000000e+01   1.62320005900000e+00   5.00000000000000e+00   4.03000000000000e+02   1.46999998100000e+01   2.61950012200000e+02   1.57899999600000e+01   1.93999996200000e+01
   2.49799990000000e-02   0.00000000000000e+00   1.88999998600000e+00   0.00000000000000e+00   5.18000007000000e-01   6.53999996200000e+00   5.97000007600000e+01   6.26690006300000e+00   1.00000000000000e+00   4.22000000000000e+02   1.58999996200000e+01   3.89959991500000e+02   8.64999961900000e+00   1.65000000000000e+01
   2.51989990000000e-01   0.00000000000000e+00   1.05900001500000e+01   0.00000000000000e+00   4.88999993000000e-01   5.78299999200000e+00   7.26999969500000e+01   4.35489988300000e+00   4.00000000000000e+00   2.77000000000000e+02   1.86000003800000e+01   3.89429992700000e+02   1.80599994700000e+01   2.25000000000000e+01
   5.82400989500000e+00   0.00000000000000e+00   1.81000003800000e+01   0.00000000000000e+00   5.32000005000000e-01   6.24200010300000e+00   6.46999969500000e+01   3.42420005800000e+00   2.40000000000000e+01   6.66000000000000e+02   2.02000007600000e+01   3.96899993900000e+02   1.07399997700000e+01   2.30000000000000e+01
   8.82600020000000e-02   0.00000000000000e+00   1.08100004200000e+01   0.00000000000000e+00   4.12999988000000e-01   6.41699981700000e+00   6.59999990500000e+00   5.28730011000000e+00   4.00000000000000e+00   3.05000000000000e+02   1.92000007600000e+01   3.83730011000000e+02   6.71999979000000e+00   2.42000007600000e+01
   2.87500010000000e-02   2.80000000000000e+01   1.50399999600000e+01   0.00000000000000e+00   4.63999987000000e-01   6.21099996600000e+00   2.88999996200000e+01   3.66589999200000e+00   4.00000000000000e+00   2.70000000000000e+02   1.82000007600000e+01   3.96329986600000e+02   6.21000003800000e+00   2.50000000000000e+01
   3.15000010000000e-02   9.50000000000000e+01   1.47000002900000e+00   0.00000000000000e+00   4.02999997000000e-01   6.97499990500000e+00   1.53000001900000e+01   7.65339994400000e+00   3.00000000000000e+00   4.02000000000000e+02   1.70000000000000e+01   3.96899993900000e+02   4.55999994300000e+00   3.49000015300000e+01
   4.07709986000000e-01   0.00000000000000e+00   6.19999980900000e+00   1.00000000000000e+00   5.07000029000000e-01   6.16400003400000e+00   9.13000030500000e+01   3.04800009700000e+00   8.00000000000000e+00   3.07000000000000e+02   1.73999996200000e+01   3.95239990200000e+02   2.14599990800000e+01   2.17000007600000e+01
   3.73799990000000e-02   0.00000000000000e+00   5.19000005700000e+00   0.00000000000000e+00   5.14999986000000e-01   6.30999994300000e+00   3.85000000000000e+01   6.45839977300000e+00   5.00000000000000e+00   2.24000000000000e+02   2.02000007600000e+01   3.89399993900000e+02   6.75000000000000e+00   2.07000007600000e+01
   6.14700019000000e-01   0.00000000000000e+00   6.19999980900000e+00   0.00000000000000e+00   5.07000029000000e-01   6.61800003100000e+00   8.08000030500000e+01   3.27209997200000e+00   8.00000000000000e+00   3.07000000000000e+02   1.73999996200000e+01   3.96899993900000e+02   7.59999990500000e+00   3.01000003800000e+01
   9.60400030000000e-02   4.00000000000000e+01   6.40999984700000e+00   0.00000000000000e+00   4.46999997000000e-01   6.85400009200000e+00   4.27999992400000e+01   4.26730012900000e+00   4.00000000000000e+00   2.54000000000000e+02   1.76000003800000e+01   3.96899993900000e+02   2.98000001900000e+00   3.20000000000000e+01
